datetime;value
06/10/2016 14:31:02;0.03744699111470618
06/10/2016 14:31:07;0.03701156098546834
06/10/2016 14:31:12;0.04197546445879808
06/10/2016 14:31:17;0.015152968497582178
06/10/2016 14:31:22;0.0036576130856162
06/10/2016 14:31:27;0.031350969305330635
06/10/2016 14:31:32;0.011756613489490425
06/10/2016 14:31:37;0.0019158925686590942
06/10/2016 14:31:42;0.005834763731828277
06/10/2016 14:31:47;0.0015109204600126627
06/10/2016 14:31:52;0.008718361107929968
06/10/2016 14:31:57;0.03437844337043617
06/10/2016 14:32:02;0.07268447023116104
06/10/2016 14:32:07;0.08485616308442306
06/10/2016 14:32:12;0.07428337345644079
06/10/2016 14:32:17;0.091708862385467
06/10/2016 14:32:22;0.10957170457716978
06/10/2016 14:32:27;0.11961070154501587
06/10/2016 14:32:32;0.12085400990220264
06/10/2016 14:32:37;0.11978739455643207
06/10/2016 14:32:42;0.1578997323192146
06/10/2016 14:32:48;0.14120760738762186
06/10/2016 14:32:53;0.15592855025380065
06/10/2016 14:32:58;0.15031823255362675
06/10/2016 14:33:03;0.15225330003718346
06/10/2016 14:33:08;0.1588044682974548
06/10/2016 14:33:13;0.2292305510926153
06/10/2016 14:33:18;0.27718661572319997
06/10/2016 14:33:23;0.1979031443758229
06/10/2016 14:33:28;0.23109647519509197
06/10/2016 14:33:33;0.18251228111381124
06/10/2016 14:33:38;0.26223197309148977
06/10/2016 14:33:43;0.20858338399643828
06/10/2016 14:33:48;0.2470140496110906
06/10/2016 14:33:53;0.2602104672272376
06/10/2016 14:33:58;0.2447774642880743
06/10/2016 14:34:03;0.34196744208690083
06/10/2016 14:34:08;0.3569833993106689
06/10/2016 14:34:13;0.4328274426158507
06/10/2016 14:34:18;0.6014595024442791
06/10/2016 14:34:23;0.33335755736564665
06/10/2016 14:34:28;0.496039724137146
06/10/2016 14:34:33;0.6125194277270072
06/10/2016 14:34:38;0.558250836883405
06/10/2016 14:34:43;0.49998358283372535
06/10/2016 14:34:48;0.5378453045801967
06/10/2016 14:34:53;0.33866315200395536
06/10/2016 14:34:58;0.5492305095663288
06/10/2016 14:35:03;0.7170343404013192
06/10/2016 14:35:08;0.49203879566626685
06/10/2016 14:35:13;0.6939316058370117
06/10/2016 14:35:18;0.517636616778442
06/10/2016 14:35:23;0.32657534655478826
06/10/2016 14:35:28;0.29025618574018464
06/10/2016 14:35:33;0.4092211675359345
06/10/2016 14:35:38;0.28915201106567967
06/10/2016 14:35:43;0.3457742210834072
06/10/2016 14:35:48;0.37208944850724734
06/10/2016 14:35:53;0.3712416028298745
06/10/2016 14:35:58;0.33156443023631926
06/10/2016 14:36:03;0.2845969193671987
06/10/2016 14:36:08;0.39313464246114893
06/10/2016 14:36:13;0.3064864116447279
06/10/2016 14:36:18;0.3385516630696367
06/10/2016 14:36:23;0.32045131206033983
06/10/2016 14:36:28;0.3124469965817216
06/10/2016 14:36:33;0.30372552988911206
06/10/2016 14:36:38;0.3677154242925188
06/10/2016 14:36:43;0.4418352911746907
06/10/2016 14:36:48;0.30466804788772694
06/10/2016 14:36:53;0.44756946372838347
06/10/2016 14:36:58;0.36243274459760977
06/10/2016 14:37:03;0.3208116859549973
06/10/2016 14:37:08;0.4620066687419917
06/10/2016 14:37:13;0.4312055680276532
06/10/2016 14:37:18;0.631725651463449
06/10/2016 14:37:23;0.6272305922680591
06/10/2016 14:37:28;0.6666561656694685
06/10/2016 14:37:33;0.4964686808013884
06/10/2016 14:37:38;0.5157962582336457
06/10/2016 14:37:43;0.5051174999774033
06/10/2016 14:37:48;0.3238012885769006
06/10/2016 14:37:53;0.34235726502097663
06/10/2016 14:37:58;0.32425120703422916
06/10/2016 14:38:03;0.36782586043015175
06/10/2016 14:38:08;0.280471182883841
06/10/2016 14:38:13;0.44279095899291154
