datetime;value
06/10/2016 14:00:00;0.06009688457453199
06/10/2016 14:00:01;0.20577632043128513
06/10/2016 14:00:02;0.03729424940367817
06/10/2016 14:00:03;0.04198277861237876
06/10/2016 14:00:04;0.05029020671274498
06/10/2016 14:00:05;-0.21764430147092761
06/10/2016 14:00:06;-0.17350084894948511
06/10/2016 14:00:07;0.021812460988468965
06/10/2016 14:00:08;0.004608558995432502
06/10/2016 14:00:09;0.05360503601403532
06/10/2016 14:00:10;0.2315364400665236
06/10/2016 14:00:11;0.06053272451317384
06/10/2016 14:00:12;0.08689673173273971
06/10/2016 14:00:13;0.03962767761654676
06/10/2016 14:00:14;-0.032779739839024054
06/10/2016 14:00:15;0.016369565066732237
06/10/2016 14:00:16;-0.03980133073121598
06/10/2016 14:00:17;0.10659145395398706
06/10/2016 14:00:18;0.024175157336426133
06/10/2016 14:00:19;-0.12319607608600676
06/10/2016 14:00:20;-0.09002952879063206
06/10/2016 14:00:21;0.0306500697983027
06/10/2016 14:00:22;-0.12106431413719158
06/10/2016 14:00:23;0.042947250052232905
06/10/2016 14:00:24;-0.08905039066908707
06/10/2016 14:00:25;0.1391716445706885
06/10/2016 14:00:26;0.236346190933257
06/10/2016 14:00:27;0.3692574173514618
06/10/2016 14:00:28;-0.10575010162628704
06/10/2016 14:00:29;0.21011212254059394
06/10/2016 14:00:30;-0.050449509225548445
06/10/2016 14:00:31;-0.285308618510112
06/10/2016 14:00:32;-0.025614703398286944
06/10/2016 14:00:33;0.08139796287615866
06/10/2016 14:00:34;0.016702487715263847
06/10/2016 14:00:35;-0.027101149606199793
06/10/2016 14:00:36;-0.13399838588890214
06/10/2016 14:00:37;-0.025433077936118275
06/10/2016 14:00:38;0.24690371369720973
06/10/2016 14:00:39;0.1413583932634825
06/10/2016 14:00:40;-0.012478399748767098
06/10/2016 14:00:41;-0.1272716744290786
06/10/2016 14:00:42;0.2404618916255882
06/10/2016 14:00:43;-0.1738079476524478
06/10/2016 14:00:44;-0.1357641728958896
06/10/2016 14:00:45;0.09588405968444662
06/10/2016 14:00:46;0.0601840302335858
06/10/2016 14:00:47;-0.11358645993330589
06/10/2016 14:00:48;0.10982651594855748
06/10/2016 14:00:49;-0.2323841307062159
06/10/2016 14:00:50;-0.15654769787027992
06/10/2016 14:00:51;0.0053075436817134
06/10/2016 14:00:52;-0.014362867051437833
06/10/2016 14:00:53;0.11716889986398346
06/10/2016 14:00:54;-0.08118191254510465
06/10/2016 14:00:55;-0.1767331133696044
06/10/2016 14:00:56;-0.04578032152698241
06/10/2016 14:00:57;0.07001624572188417
06/10/2016 14:00:58;-0.0032542871304830565
06/10/2016 14:00:59;0.24170828180121776
06/10/2016 14:01:00;0.2114778877903723
06/10/2016 14:01:01;-0.1718859825794923
06/10/2016 14:01:02;0.0015546564287439
06/10/2016 14:01:03;-0.0684769743749197
06/10/2016 14:01:04;0.007938641136903068
06/10/2016 14:01:05;-0.0478688663512445
06/10/2016 14:01:06;0.04355576660750974
06/10/2016 14:01:07;-0.04403100729382591
06/10/2016 14:01:08;-0.02190559744638532
06/10/2016 14:01:09;0.2258685252542643
06/10/2016 14:01:10;0.04209704408883197
06/10/2016 14:01:11;0.2589695015879589
06/10/2016 14:01:12;0.030462798984646267
06/10/2016 14:01:13;-0.12566621430022462
06/10/2016 14:01:14;0.22561082658376025
06/10/2016 14:01:15;0.10717335388730245
06/10/2016 14:01:16;0.005784121661888465
06/10/2016 14:01:17;-0.07970774596244046
06/10/2016 14:01:18;0.014186983715876077
06/10/2016 14:01:19;0.3222581614511232
06/10/2016 14:01:20;0.12374770910483343
06/10/2016 14:01:21;0.1407415332087733
